calender_id,listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
291554,40396720,2022-04-22 00:00:00.000000,1,150,150,1,1125
291555,52896982,2022-11-18 00:00:00.000000,1,226,226,1,1125
291556,10865022,2022-03-26 00:00:00.000000,1,69,69,3,1125
291557,24170223,2022-06-03 00:00:00.000000,0,75,75,2,1125
291558,15291805,2022-05-28 00:00:00.000000,0,45,45,1,1125
291559,25960097,2022-03-09 00:00:00.000000,0,59,59,5,1125
291560,15520735,2022-10-19 00:00:00.000000,0,65,65,1,1125
291561,8469104,2022-08-03 00:00:00.000000,1,95,95,1,1125
291562,12576409,2022-07-15 00:00:00.000000,1,89,89,30,1125
291563,52342377,2022-06-23 00:00:00.000000,1,22,22,4,1125
291564,28219481,2022-08-14 00:00:00.000000,1,350,350,1,365
291565,16700193,2022-12-13 00:00:00.000000,0,120,120,1,15
291566,49945590,2022-01-20 00:00:00.000000,0,55,55,2,365
291567,19013331,2022-07-06 00:00:00.000000,0,90,90,2,1125
291568,1105318,2022-09-20 00:00:00.000000,1,75,75,2,1125
291569,52881927,2022-06-19 00:00:00.000000,1,55,55,1,365
291570,10429341,2022-02-11 00:00:00.000000,1,48,48,3,1125
291571,38281297,2022-03-08 00:00:00.000000,1,150,150,1,1000
291572,11054114,2022-09-17 00:00:00.000000,1,120,120,1,1125
291573,36303786,2021-12-27 00:00:00.000000,0,173,156,1,1125
291574,51465614,2022-09-16 00:00:00.000000,1,94,94,14,100
291575,53375433,2022-02-02 00:00:00.000000,1,104,104,1,1125
291576,53304479,2022-09-03 00:00:00.000000,1,65,65,2,30
291577,53983318,2022-02-12 00:00:00.000000,1,150,150,3,365
291578,38086166,2022-10-14 00:00:00.000000,0,99,99,7,31
291579,38202647,2022-04-27 00:00:00.000000,0,45,45,4,1125
291580,45058659,2022-08-26 00:00:00.000000,0,106,106,2,1125
291581,42755119,2022-06-26 00:00:00.000000,1,575,489,3,1125
291582,959200,2022-11-28 00:00:00.000000,0,80,80,2,62
291583,47169540,2022-05-09 00:00:00.000000,1,100,95,1,1125
291584,26764297,2022-01-13 00:00:00.000000,0,60,60,5,1125
291585,22703318,2022-12-22 00:00:00.000000,0,180,180,3,1125
291586,34879418,2022-10-05 00:00:00.000000,0,59,59,1,1125
291587,43673968,2022-06-27 00:00:00.000000,0,120,120,1,1125
291588,39905529,2021-12-28 00:00:00.000000,0,60,60,21,1125
291589,30711848,2022-11-29 00:00:00.000000,0,74,74,2,1125
291590,40628338,2022-06-25 00:00:00.000000,0,94,94,2,1125
291591,53419002,2022-12-10 00:00:00.000000,1,60,60,2,10
291592,31463408,2022-07-14 00:00:00.000000,1,50,50,2,1125
291593,20318096,2022-06-15 00:00:00.000000,0,38,38,1,7
291594,36937227,2022-07-29 00:00:00.000000,0,220,220,1,999
291595,3197919,2022-06-15 00:00:00.000000,1,230,230,3,25
291596,12340028,2022-12-18 00:00:00.000000,0,55,55,3,1125
291597,52313885,2022-11-25 00:00:00.000000,1,129,129,1,10
291598,2609419,2022-03-15 00:00:00.000000,0,65,65,2,1125
291599,49037228,2022-04-20 00:00:00.000000,1,70,70,2,1125
291600,12452412,2022-09-24 00:00:00.000000,0,150,150,1,1125
291601,51797301,2021-12-26 00:00:00.000000,0,105,105,1,7
291602,28062441,2022-08-28 00:00:00.000000,0,151,151,2,1125
291603,49474594,2022-06-10 00:00:00.000000,1,55,55,13,100
291604,46849118,2022-04-20 00:00:00.000000,0,45,45,1,1125
291605,24486262,2022-01-04 00:00:00.000000,1,50,50,2,1125
291606,42770049,2022-01-18 00:00:00.000000,0,89,89,2,7
291607,52899356,2022-06-21 00:00:00.000000,1,84,84,2,365
291608,35779920,2022-10-27 00:00:00.000000,0,100,100,1,1125
291609,24263418,2022-12-12 00:00:00.000000,1,100,100,20,50
291610,27851653,2022-09-07 00:00:00.000000,1,140,140,2,1125
291611,13427359,2022-10-16 00:00:00.000000,0,200,200,2,1125
291612,51162189,2022-06-06 00:00:00.000000,1,185,185,7,365
291613,28330049,2022-05-03 00:00:00.000000,1,84,84,1,1125
291614,53430106,2022-04-25 00:00:00.000000,1,280,280,3,365
291615,52016935,2022-07-13 00:00:00.000000,1,210,210,1,1125
291616,42343860,2022-10-13 00:00:00.000000,0,59,59,3,1125
291617,53035756,2022-10-31 00:00:00.000000,1,55,55,1,1125
291618,33382181,2022-05-06 00:00:00.000000,1,40,40,1,1125
291619,1670128,2022-04-01 00:00:00.000000,0,49,49,14,1125
291620,36020300,2022-01-15 00:00:00.000000,0,144,144,1,1125
291621,51602882,2022-12-07 00:00:00.000000,1,180,180,1,1125
291622,778043,2022-01-19 00:00:00.000000,0,70,70,2,31
291623,1184623,2022-03-09 00:00:00.000000,1,170,170,2,1125
291624,40413837,2022-11-19 00:00:00.000000,1,69,69,1,1125
291625,12659772,2022-07-22 00:00:00.000000,0,99,99,2,1125
291626,16891439,2022-03-08 00:00:00.000000,0,65,65,3,1125
291627,45530051,2022-02-14 00:00:00.000000,0,27,27,1,1125
291628,51811969,2022-03-05 00:00:00.000000,0,90,90,1,1125
291629,116134,2022-07-04 00:00:00.000000,1,150,150,2,1125
291630,41005129,2022-03-22 00:00:00.000000,0,88,88,2,1125
291631,17705145,2021-12-29 00:00:00.000000,0,40,40,1,1125
291632,32841697,2022-03-02 00:00:00.000000,1,80,80,2,1125
291633,49474744,2022-09-02 00:00:00.000000,0,82,82,3,1125
291634,27491314,2022-11-15 00:00:00.000000,0,73,73,2,1125
291635,3025379,2022-05-17 00:00:00.000000,0,140,140,7,1125
291636,35569947,2022-08-24 00:00:00.000000,0,75,75,2,1125
291637,27930363,2022-01-11 00:00:00.000000,1,210,210,2,30
291638,26937582,2022-06-21 00:00:00.000000,0,100,100,2,1125
291639,34706153,2022-09-11 00:00:00.000000,0,205,205,2,30
291640,19798020,2022-08-29 00:00:00.000000,1,65,65,2,10
291641,48418527,2022-12-24 00:00:00.000000,1,129,129,1,13
291642,53071848,2022-10-14 00:00:00.000000,1,85,85,1,365
291643,44572998,2022-12-10 00:00:00.000000,0,1005,975,1,999
291644,2133274,2022-09-16 00:00:00.000000,1,80,80,1,1125
291645,24263418,2022-03-27 00:00:00.000000,1,100,100,20,50
291646,47723866,2021-12-27 00:00:00.000000,0,120,120,1,1125
291647,4853293,2022-09-02 00:00:00.000000,1,129,129,2,1125
291648,41550993,2022-06-22 00:00:00.000000,1,100,100,5,65
291649,52314612,2022-09-24 00:00:00.000000,1,129,129,1,10
291650,18010399,2022-09-26 00:00:00.000000,1,190,190,14,365
291651,15464986,2022-12-15 00:00:00.000000,1,210,210,2,1125
291652,51079578,2022-06-08 00:00:00.000000,1,49,49,1,1125
291653,21381205,2022-07-14 00:00:00.000000,1,112,112,2,1125
291654,15657753,2022-02-14 00:00:00.000000,0,48,48,2,1125
291655,7123771,2022-12-19 00:00:00.000000,0,80,80,7,1125
291656,20944578,2022-08-16 00:00:00.000000,1,45,45,14,1125
291657,50019564,2022-06-06 00:00:00.000000,0,95,95,1,1125
291658,32766971,2022-11-13 00:00:00.000000,0,70,70,1,1125
291659,14798944,2022-03-06 00:00:00.000000,1,64,64,2,1125
291660,49859956,2022-06-20 00:00:00.000000,0,60,60,3,1125
291661,49474594,2022-12-25 00:00:00.000000,1,55,55,13,100
291662,37104895,2022-03-02 00:00:00.000000,1,49,49,1,13
291663,35121718,2022-08-31 00:00:00.000000,0,61,61,1,1125
291664,53124248,2022-04-18 00:00:00.000000,0,180,180,2,365
291665,51204968,2022-08-08 00:00:00.000000,0,49,49,1,1125
291666,53474059,2022-02-28 00:00:00.000000,1,49,49,1,10
291667,12839266,2022-02-09 00:00:00.000000,0,199,199,2,32
291668,31277746,2022-06-04 00:00:00.000000,0,43,43,1,1125
291669,51900026,2022-02-15 00:00:00.000000,1,300,300,4,365
291670,53375433,2022-04-25 00:00:00.000000,1,104,104,1,1125
291671,36267001,2022-05-12 00:00:00.000000,0,60,60,15,180
291672,50185886,2022-02-28 00:00:00.000000,0,33,33,1,1125
291673,30243446,2022-07-17 00:00:00.000000,1,44,44,2,1125
291674,40365085,2022-08-13 00:00:00.000000,1,800,800,1,365
291675,23001137,2022-06-12 00:00:00.000000,1,109,109,3,1125
291676,37730967,2022-12-06 00:00:00.000000,0,60,60,1,1125
291677,30688137,2022-02-08 00:00:00.000000,1,100,100,2,60
291678,28249176,2022-09-18 00:00:00.000000,0,55,55,1,1125
291679,46791742,2022-10-02 00:00:00.000000,0,1000,970,1,999
291680,43660245,2022-03-01 00:00:00.000000,1,169,169,1,1125
291681,12864070,2022-05-04 00:00:00.000000,0,67,67,2,1125
291682,52304371,2022-04-11 00:00:00.000000,1,90,90,14,365
291683,791792,2022-10-23 00:00:00.000000,1,90,90,2,1125
291684,52358678,2022-04-23 00:00:00.000000,1,100,100,7,365
291685,22134240,2022-12-03 00:00:00.000000,0,62,62,1,1125
291686,48416528,2022-11-17 00:00:00.000000,1,900,900,1,1125
291687,28750136,2022-11-26 00:00:00.000000,0,55,55,2,1125
291688,19798020,2022-08-05 00:00:00.000000,1,65,65,2,10
291689,17096268,2022-12-05 00:00:00.000000,0,129,129,1,365
291690,45618806,2022-09-30 00:00:00.000000,0,80,80,2,1125
291691,6584668,2022-05-15 00:00:00.000000,1,500,500,3,1125
291692,50971581,2022-02-07 00:00:00.000000,0,120,120,7,365
291693,13350400,2022-08-29 00:00:00.000000,1,75,75,2,1125
291694,43544200,2022-10-13 00:00:00.000000,0,65,65,5,1125
291695,40793657,2022-09-17 00:00:00.000000,1,129,129,1,13
291696,13027951,2022-02-11 00:00:00.000000,0,100,100,1,1125
291697,28363835,2022-12-10 00:00:00.000000,1,300,300,30,1125
291698,26937582,2022-10-11 00:00:00.000000,0,100,100,2,1125
291699,45767353,2022-12-03 00:00:00.000000,1,100,100,2,1125
291700,13670107,2022-03-14 00:00:00.000000,0,43,43,5,1125
291701,22023486,2022-04-13 00:00:00.000000,1,119,119,3,99
291702,49833357,2022-05-21 00:00:00.000000,1,70,70,1,1125
291703,22805099,2022-10-06 00:00:00.000000,0,85,85,1,21
291704,35593349,2022-02-22 00:00:00.000000,0,168,168,1,1125
291705,12340028,2022-02-28 00:00:00.000000,0,55,55,3,1125
291706,49717768,2022-08-17 00:00:00.000000,1,60,60,7,1125
291707,45767353,2022-04-24 00:00:00.000000,1,100,100,2,1125
291708,40079702,2022-08-02 00:00:00.000000,1,64,64,1,1125
291709,9403972,2022-03-21 00:00:00.000000,1,53,53,2,1125
291710,15794519,2022-06-04 00:00:00.000000,1,165,165,1,1000
291711,52859359,2022-12-10 00:00:00.000000,1,45,45,1,7
291712,50511966,2022-01-14 00:00:00.000000,0,58,58,29,90
291713,41129936,2022-12-08 00:00:00.000000,1,59,59,1,21
291714,1172826,2022-09-13 00:00:00.000000,1,16,16,7,365
291715,10050755,2022-04-25 00:00:00.000000,0,70,70,1,1125
291716,51436359,2022-11-30 00:00:00.000000,1,88,88,2,6
291717,52233251,2022-10-19 00:00:00.000000,1,62,62,1,1125
291718,1504952,2022-11-18 00:00:00.000000,1,100,100,2,1125
291719,38202647,2022-02-16 00:00:00.000000,0,45,45,4,1125
291720,37090123,2022-11-18 00:00:00.000000,1,129,129,1,13
291721,44365573,2022-05-11 00:00:00.000000,1,48,48,2,1125
291722,44367871,2022-07-16 00:00:00.000000,1,119,119,30,1125
291723,39580214,2022-10-02 00:00:00.000000,1,59,59,1,13
291724,50744223,2022-04-04 00:00:00.000000,1,40,40,1,1125
291725,19618674,2022-11-11 00:00:00.000000,1,58,58,29,1125
291726,22708143,2022-03-02 00:00:00.000000,1,500,500,100,1125
291727,51078391,2022-04-17 00:00:00.000000,1,49,49,1,1125
291728,36099404,2022-03-29 00:00:00.000000,1,49,49,1,21
291729,31064604,2022-11-21 00:00:00.000000,1,50,50,5,1125
291730,38126665,2022-09-19 00:00:00.000000,0,39,39,1,1125
291731,38255134,2022-06-18 00:00:00.000000,0,230,230,1,30
291732,27502272,2022-11-20 00:00:00.000000,0,100,100,2,1125
291733,24829527,2022-09-29 00:00:00.000000,1,90,90,3,1125
291734,52438765,2022-11-16 00:00:00.000000,0,76,76,1,1125
291735,15520735,2022-07-26 00:00:00.000000,0,65,65,1,1125
291736,42529502,2022-08-10 00:00:00.000000,1,64,64,1,13
291737,45999881,2022-06-16 00:00:00.000000,1,72,72,3,1125
291738,52313965,2022-02-25 00:00:00.000000,1,129,129,1,10
291739,4322521,2022-03-12 00:00:00.000000,1,156,156,2,1125
291740,41148846,2022-05-24 00:00:00.000000,1,49,49,1,1125
291741,48522200,2022-01-06 00:00:00.000000,0,52,52,14,1125
291742,35328212,2022-04-02 00:00:00.000000,0,33,33,30,365
291743,49645458,2022-07-27 00:00:00.000000,0,99,99,2,1125
291744,35063134,2022-10-08 00:00:00.000000,0,59,59,30,210
291745,41926978,2022-02-14 00:00:00.000000,1,50,50,30,365
291746,38934795,2022-09-25 00:00:00.000000,1,116,116,1,1125
291747,38126665,2022-08-28 00:00:00.000000,0,39,39,1,1125
291748,37890065,2022-01-17 00:00:00.000000,1,45,45,1,1125
291749,24040311,2022-06-07 00:00:00.000000,1,46,46,1,1125
291750,44400172,2022-10-20 00:00:00.000000,0,125,125,4,1125
291751,49645458,2022-06-25 00:00:00.000000,0,100,100,2,1125
291752,48176412,2022-11-06 00:00:00.000000,0,75,75,2,1125
291753,24900105,2022-06-18 00:00:00.000000,1,130,130,2,1125
291754,34330577,2022-08-25 00:00:00.000000,0,63,63,2,1125
291755,25150029,2022-07-24 00:00:00.000000,1,121,121,1,4
291756,51215329,2022-05-01 00:00:00.000000,0,85,85,30,1125
291757,35994544,2022-02-24 00:00:00.000000,1,25,25,25,25
291758,20087301,2022-06-19 00:00:00.000000,1,48,48,1,1125
291759,32927683,2022-06-19 00:00:00.000000,1,96,96,2,1125
291760,51552571,2022-06-02 00:00:00.000000,0,120,120,3,1125
291761,47287486,2022-07-29 00:00:00.000000,0,59,59,2,1125
291762,28219481,2022-08-24 00:00:00.000000,1,350,350,1,365
291763,23372858,2021-12-26 00:00:00.000000,0,63,63,1,1125
291764,37529748,2022-01-15 00:00:00.000000,0,89,89,1,13
291765,51504519,2022-05-17 00:00:00.000000,1,275,275,1,1125
291766,34249814,2022-03-18 00:00:00.000000,0,153,153,2,1125
291767,46887005,2021-12-31 00:00:00.000000,1,590,590,30,1125
291768,19929145,2022-02-27 00:00:00.000000,1,133,133,5,30
291769,53375433,2022-05-12 00:00:00.000000,1,104,104,1,1125
291770,53250815,2022-01-11 00:00:00.000000,1,65,65,1,365
291771,43663664,2022-10-16 00:00:00.000000,1,85,85,2,1125
291772,52593265,2022-07-02 00:00:00.000000,0,30,30,1,11
291773,24061317,2022-08-28 00:00:00.000000,1,89,89,1,1125
291774,49666839,2022-06-22 00:00:00.000000,0,80,80,10,365
291775,49763395,2022-04-26 00:00:00.000000,0,55,55,1,1125
291776,17446691,2022-12-25 00:00:00.000000,0,50,50,4,1125
291777,52413106,2022-01-17 00:00:00.000000,1,70,70,3,365
291778,46792462,2022-10-03 00:00:00.000000,0,1000,970,1,999
291779,44202777,2022-08-20 00:00:00.000000,0,110,110,3,1125
291780,53890325,2022-07-30 00:00:00.000000,0,85,85,2,4
291781,48183299,2022-09-16 00:00:00.000000,0,135,135,3,1125
291782,6149034,2022-10-10 00:00:00.000000,1,65,65,2,1125
291783,35178948,2022-02-24 00:00:00.000000,1,60,60,1,1125
291784,33059681,2022-11-04 00:00:00.000000,1,175,175,1,1125
291785,26330337,2022-02-08 00:00:00.000000,0,57,57,14,1125
291786,52826451,2022-04-24 00:00:00.000000,1,65,65,1,365
291787,17835464,2022-10-16 00:00:00.000000,0,59,59,2,730
291788,21658316,2022-07-25 00:00:00.000000,0,39,39,1,1125
291789,33685110,2022-10-29 00:00:00.000000,0,85,85,2,1125
291790,48818312,2022-03-01 00:00:00.000000,1,79,79,7,1125
291791,40078653,2022-08-05 00:00:00.000000,1,139,139,1,13
291792,49717768,2022-04-02 00:00:00.000000,1,60,60,7,1125
291793,51663397,2022-06-29 00:00:00.000000,1,105,105,2,1125
291794,10743570,2022-08-16 00:00:00.000000,1,203,203,2,1125
291795,43876946,2022-06-11 00:00:00.000000,1,195,195,1,1125
291796,47898287,2022-03-10 00:00:00.000000,1,84,84,1,999
291797,26347234,2022-08-10 00:00:00.000000,1,37,37,30,1125
291798,25071158,2022-10-31 00:00:00.000000,0,40,40,8,400
291799,48516057,2022-06-09 00:00:00.000000,1,89,89,2,1125
291800,32166521,2022-01-28 00:00:00.000000,0,30,30,1,30
291801,6418099,2022-07-13 00:00:00.000000,1,48,48,3,1125
291802,1405414,2022-03-24 00:00:00.000000,0,90,90,3,1125
291803,30458552,2022-04-24 00:00:00.000000,0,34,34,2,60
291804,9140286,2022-04-14 00:00:00.000000,0,72,72,2,1125
291805,48744249,2022-07-08 00:00:00.000000,0,27,27,1,120
291806,46811435,2022-10-29 00:00:00.000000,0,24,24,30,1125
291807,44509937,2022-01-06 00:00:00.000000,1,82,82,1,1125
291808,24170223,2022-12-03 00:00:00.000000,0,75,75,2,1125
291809,53061962,2022-10-09 00:00:00.000000,1,39,39,1,365
291810,30259301,2022-02-15 00:00:00.000000,0,75,75,2,1125
291811,40367956,2022-03-12 00:00:00.000000,0,43,43,2,1125
291812,26317331,2022-10-19 00:00:00.000000,1,75,75,120,120
291813,31811997,2022-05-19 00:00:00.000000,0,100,100,2,31
291814,51134319,2022-05-25 00:00:00.000000,1,250,250,2,1125
291815,5789730,2022-07-20 00:00:00.000000,1,79,79,7,1125
291816,36687566,2022-07-25 00:00:00.000000,0,65,65,10,10
291817,19139826,2022-07-05 00:00:00.000000,1,50,50,29,1125
291818,47923385,2022-08-11 00:00:00.000000,0,80,80,1,1120
291819,19270436,2022-02-06 00:00:00.000000,1,55,55,2,1125
291820,30290226,2022-08-12 00:00:00.000000,1,100,95,1,1125
291821,32009201,2022-08-19 00:00:00.000000,1,45,45,1,2
291822,13189346,2022-01-17 00:00:00.000000,1,85,85,3,365
291823,1670128,2022-06-30 00:00:00.000000,0,49,49,14,1125
291824,40794458,2022-10-03 00:00:00.000000,1,59,59,1,13
291825,25973713,2022-02-25 00:00:00.000000,1,700,700,3,1125
291826,52910600,2022-09-02 00:00:00.000000,1,35,35,2,365
291827,10604260,2022-10-17 00:00:00.000000,1,60,60,1,1125
291828,33215432,2022-05-30 00:00:00.000000,1,89,89,14,1125
291829,30319385,2022-07-28 00:00:00.000000,0,250,250,1,1125
291830,52438765,2022-11-04 00:00:00.000000,0,76,76,1,1125
291831,41261752,2022-09-23 00:00:00.000000,1,43,43,1,1125
291832,43544200,2022-05-05 00:00:00.000000,0,65,65,5,1125
291833,48389543,2022-06-21 00:00:00.000000,1,49,49,1,13
291834,52568642,2022-04-16 00:00:00.000000,1,75,75,2,365
291835,3857702,2022-11-11 00:00:00.000000,1,180,180,2,1125
291836,36068325,2022-10-13 00:00:00.000000,0,75,75,14,1125
291837,33005958,2022-09-07 00:00:00.000000,1,149,149,1,1125
291838,41611567,2022-08-18 00:00:00.000000,0,22,22,1,1125
291839,34807446,2022-11-06 00:00:00.000000,0,108,108,2,1125
291840,47228747,2022-04-16 00:00:00.000000,1,100,100,1,1125
291841,39644430,2022-01-30 00:00:00.000000,0,44,44,1,1125
291842,47825291,2022-05-15 00:00:00.000000,0,35,35,4,1125
291843,11898838,2022-12-07 00:00:00.000000,1,115,115,2,1123
291844,27053117,2022-06-05 00:00:00.000000,0,45,45,2,4
291845,53093041,2022-05-06 00:00:00.000000,1,55,55,1,1125
291846,32763577,2022-09-28 00:00:00.000000,0,59,59,2,1125
291847,30976395,2022-04-23 00:00:00.000000,1,89,89,14,1125
291848,27743237,2022-10-10 00:00:00.000000,0,109,109,2,1125
291849,52415607,2022-09-02 00:00:00.000000,1,78,78,2,365
291850,36503455,2022-02-02 00:00:00.000000,1,120,120,1,1125
291851,26317331,2022-03-22 00:00:00.000000,1,75,75,120,120
291852,34879418,2022-02-10 00:00:00.000000,0,59,59,1,1125
291853,14905174,2022-12-18 00:00:00.000000,1,30,30,4,90
291854,52368464,2022-01-25 00:00:00.000000,1,83,83,2,1125
291855,12452412,2022-10-15 00:00:00.000000,0,150,150,1,1125
291856,31064604,2022-05-30 00:00:00.000000,0,50,50,5,1125
291857,22181904,2022-01-01 00:00:00.000000,0,60,60,1,10
291858,50324472,2022-06-27 00:00:00.000000,1,64,64,1,21
291859,51821504,2022-08-23 00:00:00.000000,1,70,70,1,365
291860,52747901,2022-04-03 00:00:00.000000,0,50,50,2,62
291861,34621717,2022-08-06 00:00:00.000000,0,82,82,2,1125
291862,52566597,2022-05-15 00:00:00.000000,1,240,192,2,1125
291863,46893232,2022-08-09 00:00:00.000000,1,64,64,1,21
291864,19723966,2022-10-26 00:00:00.000000,0,200,200,1,1125
291865,38149971,2022-07-10 00:00:00.000000,0,70,70,2,30
291866,51811514,2022-04-15 00:00:00.000000,1,131,131,2,1125
291867,20406122,2022-09-25 00:00:00.000000,0,42,42,2,1125
291868,31165500,2022-10-19 00:00:00.000000,0,79,79,3,1125
291869,46364531,2022-02-23 00:00:00.000000,1,200,200,2,1125
291870,21658316,2022-04-10 00:00:00.000000,0,39,39,1,1125
291871,52313965,2022-05-05 00:00:00.000000,1,49,49,1,10
291872,41609768,2022-09-22 00:00:00.000000,0,58,58,3,1125
291873,4853293,2022-10-28 00:00:00.000000,1,129,129,2,1125
291874,9809677,2022-04-17 00:00:00.000000,1,40,40,1,1125
291875,15929001,2022-05-09 00:00:00.000000,0,60,60,29,1125
291876,33623623,2022-04-05 00:00:00.000000,1,95,95,1,1125
291877,36469302,2022-08-04 00:00:00.000000,0,68,68,1,31
291878,46653323,2022-01-17 00:00:00.000000,1,30,30,3,1125
291879,41655525,2022-01-19 00:00:00.000000,0,95,95,2,1125
291880,53267980,2022-11-06 00:00:00.000000,1,65,65,2,1125
291881,16978843,2022-11-23 00:00:00.000000,1,65,65,1,1125
291882,16546399,2022-10-16 00:00:00.000000,0,27,27,2,1124
291883,37067190,2022-04-24 00:00:00.000000,0,25,25,2,1125
291884,32312156,2022-01-17 00:00:00.000000,1,75,75,1,14
291885,53913552,2022-04-06 00:00:00.000000,1,50,50,1,365
291886,51442240,2022-12-19 00:00:00.000000,0,45,45,2,1125
291887,22191315,2022-09-24 00:00:00.000000,1,64,64,2,1125
291888,33216722,2022-08-20 00:00:00.000000,0,60,60,2,1125
291889,636664,2022-12-15 00:00:00.000000,1,100,100,2,365
291890,50223040,2022-02-03 00:00:00.000000,1,100,100,1,1125
291891,2230592,2022-11-04 00:00:00.000000,0,65,65,1,1125
291892,32312156,2022-02-15 00:00:00.000000,1,75,75,1,14
291893,50070218,2022-11-15 00:00:00.000000,1,85,85,2,1125
291894,38898289,2022-06-05 00:00:00.000000,1,63,63,2,90
291895,49764921,2022-10-16 00:00:00.000000,1,59,59,1,21
291896,16036168,2022-01-24 00:00:00.000000,1,71,71,12,1125
291897,52016779,2022-07-18 00:00:00.000000,1,160,160,1,1125
291898,7759657,2022-01-17 00:00:00.000000,0,65,65,100,1125
291899,52304371,2022-12-23 00:00:00.000000,1,90,90,14,365
291900,4265913,2022-06-04 00:00:00.000000,1,200,200,2,1125
291901,38126665,2022-01-28 00:00:00.000000,0,39,39,1,1125
